2017,1,,,0
2017,2,,,0
2017,3,,,0
2017,4,,,0
2017,5,,,0
2017,6,,,0
2017,7,,,0
2017,8,,,0
2017,9,,,0
2017,10,,,0
2017,11,,,0
2017,12,,,0
2017,13,,,0
2017,14,,,0
2017,15,,,0
2017,16,,,0
2017,17,,,0
2017,18,,,0
2017,19,,,0
2017,20,,,0
2017,21,,,0
2017,22,,,0
2017,23,,,0
2017,24,,,0
2017,25,,,0
2017,26,,,0
2017,27,,,0
2017,28,,,0
2017,29,,,0
2017,30,-2.0028845214843614,292.7386423833668,0
2017,31,-2.0524725341796737,293.95295171812177,0
2017,32,-1.9434922281900906,285.8170425184071,0
2017,33,-1.7544846598307156,293.0493911392987,0
2017,34,-1.4559942626952989,292.44331597164273,0
2017,35,-1.0142024739583198,294.5972097851336,0
2017,36,-0.8128098551432156,304.456155449152,0
2017,37,-1.0284877522786322,263.05622984468937,0
2017,38,-1.3538702392577988,261.7804731577635,0
2017,39,-1.6437963867187364,257.6815352663398,0
2017,40,-1.9658127848307154,240.6531815752387,0
2017,41,-2.264795532226549,224.93610837310553,0
2017,42,-2.3958675130208196,186.61306931823492,0
2017,43,-2.4710353597005073,173.5488516613841,0
2017,44,-2.4108089192708198,172.9489162384998,0
2017,45,-2.224603881835924,171.03681386704557,0
2017,46,-2.123685302734361,167.85943741793744,0
2017,47,-2.0727891031900905,176.05849976534955,0
2017,48,-2.068601074218736,188.2747029780876,0
2017,49,-2.0673081461588407,183.0951128003653,0
2017,50,-2.0169714355468615,205.66453123069368,0
2017,51,-2.0096339925130073,236.02618294931017,0
2017,52,-2.1234452311197782,236.72908085561357,0
2017,53,-2.237323608398424,296.68721336103044,0
2017,54,-2.2072790527343615,307.22353190160356,0
2017,55,-2.2600866699218614,323.20894402242266,0
2017,56,-2.441603190104153,299.21442627883516,0
2017,57,-2.47357747395832,312.12687453604303,0
2017,58,-2.569555257161445,328.0668697056826,0
2017,59,-2.5343115234374864,381.6557689604815,0
2017,60,-2.4998215738932155,345.88500270224176,0
2017,61,-2.383039957682278,353.9325220284518,0
2017,62,-2.3481848144531114,354.6593831477221,0
2017,63,-2.3833471679687364,345.85248377895914,0
2017,64,-2.5133042399088406,342.85573939955793,0
2017,65,-2.672208251953111,340.4713452605065,0
